record_id,model,condition,gold_family,gold_count,candidate_count,exact_recall@5,core_recall@5,component_identical_recall@5,matched_recall@5_tau80,matched_recall@5_tau90,exact_recovered,core_recovered,component_identical_recovered,matched_recovered_tau80,matched_recovered_tau90,elapsed_seconds,prompt_tokens,generated_tokens,total_tokens
nvbench2:dev:157,qwen3:14b,direct_rich,point,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.780769209000937,437,135,572
nvbench2:dev:158,qwen3:14b,direct_rich,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.3876491249993705,450,28,478
nvbench2:dev:165,qwen3:14b,direct_rich,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.7583618749995367,406,57,463
nvbench2:dev:167,qwen3:14b,direct_rich,bar,5,1,0.0,0.0,0.0,0.2,0.2,0,0,0,1,1,1.7719870829987485,361,60,421
nvbench2:dev:176,qwen3:14b,direct_rich,line,5,5,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,4.7092685000006895,354,177,531
nvbench2:dev:182,qwen3:14b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9006512089999887,458,52,510
nvbench2:dev:188,qwen3:14b,direct_rich,rect,3,5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,2,2,2,5.934848332999536,349,229,578
nvbench2:dev:191,qwen3:14b,direct_rich,rect,2,1,0.0,0.0,0.5,0.5,0.5,0,0,1,1,1,1.7066481250003562,348,53,401
nvbench2:dev:203,qwen3:14b,direct_rich,bar+line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.138521333999961,457,147,604
nvbench2:dev:214,qwen3:14b,direct_rich,rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.819769707999512,441,211,652
nvbench2:dev:223,qwen3:14b,direct_rich,boxplot,5,1,0.0,0.0,0.2,0.2,0.2,0,0,1,1,1,1.5620587499997782,443,37,480
nvbench2:dev:228,qwen3:14b,direct_rich,rect,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.925341082998784,466,298,764
nvbench2:dev:232,qwen3:14b,direct_rich,arc,2,5,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,3.774211792000642,449,132,581
nvbench2:dev:245,qwen3:14b,direct_rich,line,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.707751333999113,562,234,796
nvbench2:dev:252,qwen3:14b,direct_rich,rect,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.3666901670003426,333,44,377
nvbench2:dev:253,qwen3:14b,direct_rich,arc+bar+line,3,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,1,2,1,2.2347709169989685,343,80,423
nvbench2:dev:255,qwen3:14b,direct_rich,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,1.7166070839994063,356,55,411
nvbench2:dev:256,qwen3:14b,direct_rich,rect,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.862130999999863,363,704,1067
nvbench2:dev:259,qwen3:14b,direct_rich,point,2,5,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,5.843857707999632,493,208,701
nvbench2:dev:278,qwen3:14b,direct_rich,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,1.3376287080009206,430,30,460
nvbench2:dev:283,qwen3:14b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.169141665999632,617,252,869
nvbench2:dev:286,qwen3:14b,direct_rich,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,1.9723295000003418,606,34,640
nvbench2:dev:292,qwen3:14b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.321760208000342,638,257,895
nvbench2:dev:296,qwen3:14b,direct_rich,bar,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,3.5835030829985044,607,107,714
nvbench2:dev:298,qwen3:14b,direct_rich,bar,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,3.357386583000334,610,96,706
nvbench2:dev:300,qwen3:14b,direct_rich,arc,2,5,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,4.1695239580003545,601,130,731
nvbench2:dev:302,qwen3:14b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.8681642079991434,415,51,466
nvbench2:dev:307,qwen3:14b,direct_rich,rect,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.503192749998561,433,204,637
nvbench2:dev:314,qwen3:14b,direct_rich,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,1.4234377920001862,452,30,482
nvbench2:dev:315,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,1.0,1.0,1.0,0,0,2,2,2,5.981365042000107,456,221,677
nvbench2:dev:317,qwen3:14b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.521767542000816,471,237,708
nvbench2:dev:319,qwen3:14b,direct_rich,boxplot,5,5,0.0,0.0,1.0,1.0,1.0,0,0,5,5,5,4.8548575839995465,454,173,627
nvbench2:dev:326,qwen3:14b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.6478949160009506,396,48,444
nvbench2:dev:327,qwen3:14b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.164578916001119,374,29,403
nvbench2:dev:331,qwen3:14b,direct_rich,bar,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.129325957999754,399,72,471
nvbench2:dev:332,qwen3:14b,direct_rich,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.2415407080006844,367,34,401
nvbench2:dev:336,qwen3:14b,direct_rich,arc,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.1980149169994547,378,30,408
nvbench2:dev:338,qwen3:14b,direct_rich,rect,3,5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,1,1,5.669830124999862,374,214,588
nvbench2:dev:340,qwen3:14b,direct_rich,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,1.710275957999329,379,51,430
nvbench2:dev:346,qwen3:14b,direct_rich,bar+line+rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.745526083999721,465,289,754
nvbench2:dev:358,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.888566707999416,457,173,630
nvbench2:dev:362,qwen3:14b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1424348340005963,393,70,463
nvbench2:dev:367,qwen3:14b,direct_rich,bar,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.3472021659999882,384,36,420
nvbench2:dev:381,qwen3:14b,direct_rich,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,1.7193397080009163,418,50,468
nvbench2:dev:383,qwen3:14b,direct_rich,rect,3,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,1,1,1.639769207999052,390,50,440
nvbench2:dev:384,qwen3:14b,direct_rich,bar,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.32466308399853,412,155,567
nvbench2:dev:388,qwen3:14b,direct_rich,rect,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.48919929099975,353,207,560
nvbench2:dev:394,qwen3:14b,direct_rich,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.1345829580004647,347,30,377
nvbench2:dev:398,qwen3:14b,direct_rich,line,4,1,0.0,0.0,0.25,0.25,0.25,0,0,1,1,1,1.0016994999987219,334,29,363
nvbench2:dev:403,qwen3:14b,direct_rich,point,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.708863042000303,388,334,722
nvbench2:dev:405,qwen3:14b,direct_rich,bar,5,5,0.0,0.0,0.0,0.4,0.2,0,0,0,2,1,4.09652937500141,377,149,526
nvbench2:dev:421,qwen3:14b,direct_rich,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.7400313340003777,549,30,579
nvbench2:dev:422,qwen3:14b,direct_rich,arc,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.5409612500006915,564,30,594
nvbench2:dev:436,qwen3:14b,direct_rich,point,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.8733195409986365,500,96,596
nvbench2:dev:444,qwen3:14b,direct_rich,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.406158540999968,513,384,897
nvbench2:dev:445,qwen3:14b,direct_rich,boxplot,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.5819033330008097,499,33,532
nvbench2:dev:455,qwen3:14b,direct_rich,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.2239971250000963,388,33,421
nvbench2:dev:457,qwen3:14b,direct_rich,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,1.1634717500000988,390,30,420
nvbench2:dev:462,qwen3:14b,direct_rich,bar,3,3,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,2.4531249169995135,346,88,434
nvbench2:dev:463,qwen3:14b,direct_rich,bar+line+point,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.5119190829991567,621,102,723
nvbench2:dev:465,qwen3:14b,direct_rich,arc,5,1,0.0,0.0,0.0,0.2,0.2,0,0,0,1,1,1.803707958000814,582,28,610
nvbench2:dev:470,qwen3:14b,direct_rich,boxplot,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,1.7790751659995294,581,36,617
nvbench2:dev:475,qwen3:14b,direct_rich,bar+line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.007489416999306,586,207,793
nvbench2:dev:485,qwen3:14b,direct_rich,bar,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.621252999999342,356,212,568
nvbench2:dev:492,qwen3:14b,direct_rich,arc,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.142143875000329,365,30,395
nvbench2:dev:495,qwen3:14b,direct_rich,boxplot,3,3,0.0,0.0,1.0,1.0,1.0,0,0,3,3,3,2.7736490000006597,363,102,465
nvbench2:dev:498,qwen3:14b,direct_rich,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.126991082999666,334,31,365
nvbench2:dev:499,qwen3:14b,direct_rich,line,3,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,1,1,1.1121172910006862,325,33,358
nvbench2:dev:507,qwen3:14b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.831058624999059,450,212,662
nvbench2:dev:508,qwen3:14b,direct_rich,arc,2,5,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,3.7755586660005065,442,130,572
nvbench2:dev:515,qwen3:14b,direct_rich,line,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.138261166999655,360,152,512
nvbench2:dev:531,qwen3:14b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,2.90308983399882,432,98,530
nvbench2:dev:538,qwen3:14b,direct_rich,arc,2,2,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,1.6647155840000778,320,55,375
nvbench2:dev:540,qwen3:14b,direct_rich,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,1.2600582909999503,371,35,406
nvbench2:dev:551,qwen3:14b,direct_rich,line,4,5,0.0,0.0,0.5,1.0,0.5,0,0,2,4,2,4.166049375000512,329,155,484
nvbench2:dev:554,qwen3:14b,direct_rich,point,2,1,0.0,0.0,0.5,0.5,0.5,0,0,1,1,1,1.185544583000592,323,36,359
nvbench2:dev:562,qwen3:14b,direct_rich,bar,3,5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,1,2,2,4.424497458998303,384,162,546
nvbench2:dev:568,qwen3:14b,direct_rich,line,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,1.5914298340012465,349,50,399
nvbench2:dev:571,qwen3:14b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.133178708998457,432,147,579
nvbench2:dev:572,qwen3:14b,direct_rich,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,1.576630124998701,416,39,455
nvbench2:dev:573,qwen3:14b,direct_rich,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.2519512079998094,408,30,438
nvbench2:dev:603,qwen3:14b,direct_rich,rect,3,5,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,4.266336833001333,400,156,556
nvbench2:dev:605,qwen3:14b,direct_rich,line,4,1,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,1.361887957998988,399,35,434
nvbench2:dev:606,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,4.42177087500022,398,162,560
nvbench2:dev:612,qwen3:14b,direct_rich,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,1.5496769580004184,472,30,502
nvbench2:dev:614,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,6.248258584000723,475,228,703
nvbench2:dev:628,qwen3:14b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.3248749999984284,560,101,661
nvbench2:dev:641,qwen3:14b,direct_rich,rect,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.5868949169998814,341,52,393
nvbench2:dev:642,qwen3:14b,direct_rich,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.5388254999998026,353,47,400
nvbench2:dev:644,qwen3:14b,direct_rich,bar+line,2,5,0.0,0.0,0.5,1.0,0.5,0,0,1,2,1,5.931500500000766,462,215,677
nvbench2:dev:647,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.110800250000466,462,221,683
nvbench2:dev:651,qwen3:14b,direct_rich,bar,5,5,0.0,0.0,0.0,0.4,0.4,0,0,0,2,2,5.131120625001131,459,181,640
nvbench2:dev:655,qwen3:14b,direct_rich,line,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.677210584000932,509,278,787
nvbench2:dev:666,qwen3:14b,direct_rich,line,2,5,0.0,0.0,1.0,1.0,1.0,0,0,2,2,2,4.2719604579997394,496,146,642
nvbench2:dev:672,qwen3:14b,direct_rich,bar,4,5,0.0,0.0,0.25,0.75,0.75,0,0,1,3,3,4.780396167001527,363,178,541
nvbench2:dev:675,qwen3:14b,direct_rich,bar,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.667608333000317,363,174,537
nvbench2:dev:681,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,4.66822270800003,444,164,608
nvbench2:dev:683,qwen3:14b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.765588707999996,475,328,803
nvbench2:dev:684,qwen3:14b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,3.5957377919985447,446,122,568
nvbench2:dev:713,qwen3:14b,direct_rich,bar,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.04874345799908,344,229,573
nvbench2:dev:715,qwen3:14b,direct_rich,point,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.3901906250011962,465,29,494
nvbench2:dev:716,qwen3:14b,direct_rich,boxplot,4,5,0.0,0.0,1.0,1.0,1.0,0,0,4,4,4,4.49718537499939,466,161,627
nvbench2:dev:717,qwen3:14b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.3869345000002795,464,28,492
nvbench2:dev:718,qwen3:14b,direct_rich,boxplot,2,5,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,4.321353749999616,465,155,620
nvbench2:dev:719,qwen3:14b,direct_rich,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.52713358300025,483,30,513
nvbench2:dev:721,qwen3:14b,direct_rich,boxplot,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.795078250001097,474,171,645
nvbench2:dev:723,qwen3:14b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.2593849589993624,460,23,483
nvbench2:dev:725,qwen3:14b,direct_rich,boxplot,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.8986844579994795,464,100,564
nvbench2:dev:732,qwen3:14b,direct_rich,bar+line+rect,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.846015166998768,548,36,584
nvbench2:dev:733,qwen3:14b,direct_rich,bar+line+rect,5,5,0.0,0.0,0.0,0.4,0.4,0,0,0,2,2,3.8758647499998915,546,130,676
nvbench2:dev:17,qwen3:14b,staged,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.78998191699975,487,664,1151
nvbench2:dev:22,qwen3:14b,staged,boxplot,3,3,0.0,0.0,0.0,0.6666666666666666,0.0,0,0,0,2,0,15.126536791000035,460,592,1052
nvbench2:dev:23,qwen3:14b,staged,point,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.94777991599949,461,544,1005
nvbench2:dev:25,qwen3:14b,staged,rect,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.78125454200017,461,741,1202
nvbench2:dev:33,qwen3:14b,staged,arc,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.040879541998947,469,509,978
nvbench2:dev:34,qwen3:14b,staged,point,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,10.990638708000915,381,437,818
nvbench2:dev:35,qwen3:14b,staged,bar+line+point+rect,4,2,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,17.19218166599967,384,693,1077
nvbench2:dev:39,qwen3:14b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,16.053561208000247,486,637,1123
nvbench2:dev:40,qwen3:14b,staged,rect,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.355789999999615,472,898,1370
nvbench2:dev:41,qwen3:14b,staged,arc,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,10.786668415999884,479,423,902
nvbench2:dev:48,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,12.551058000000921,404,506,910
nvbench2:dev:49,qwen3:14b,staged,line,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,13.49666545800028,402,542,944
nvbench2:dev:51,qwen3:14b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.943236417000662,412,564,976
nvbench2:dev:54,qwen3:14b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,13.079585999999836,415,527,942
nvbench2:dev:57,qwen3:14b,staged,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.201575791999858,413,490,903
nvbench2:dev:61,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,12.460348291000628,448,498,946
nvbench2:dev:63,qwen3:14b,staged,arc,5,4,0.0,0.0,0.0,0.4,0.0,0,0,0,2,0,16.618466666999666,445,668,1113
nvbench2:dev:68,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,13.513166750000892,469,537,1006
nvbench2:dev:72,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.991090041001371,575,586,1161
nvbench2:dev:73,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,14.436942624999574,564,562,1126
nvbench2:dev:76,qwen3:14b,staged,bar,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,14.44573304199912,576,561,1137
nvbench2:dev:83,qwen3:14b,staged,arc,4,1,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,11.801164167000024,506,460,966
nvbench2:dev:84,qwen3:14b,staged,rect,5,5,0.0,0.0,0.0,1.0,0.0,0,0,0,5,0,19.785312167001393,506,786,1292
nvbench2:dev:89,qwen3:14b,staged,arc,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,14.80475345800005,505,581,1086
nvbench2:dev:92,qwen3:14b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,15.16339833299935,513,594,1107
nvbench2:dev:97,qwen3:14b,staged,line,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.424373165998986,425,693,1118
nvbench2:dev:103,qwen3:14b,staged,boxplot,4,1,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,12.67822624999826,422,501,923
nvbench2:dev:105,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,15.605765874999634,423,618,1041
nvbench2:dev:108,qwen3:14b,staged,boxplot,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,12.317733375000898,422,486,908
nvbench2:dev:112,qwen3:14b,staged,boxplot,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.835242207998817,474,579,1053
nvbench2:dev:114,qwen3:14b,staged,line,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16.261290791000647,480,636,1116
nvbench2:dev:116,qwen3:14b,staged,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.253596290998757,478,554,1032
nvbench2:dev:118,qwen3:14b,staged,rect,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.462521833998835,465,564,1029
nvbench2:dev:127,qwen3:14b,staged,arc,2,2,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,16.105206125001132,493,626,1119
nvbench2:dev:136,qwen3:14b,staged,boxplot,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,12.298128374999578,400,482,882
nvbench2:dev:138,qwen3:14b,staged,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,13.686516666999523,381,541,922
nvbench2:dev:139,qwen3:14b,staged,line,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.829861500000334,377,385,762
nvbench2:dev:143,qwen3:14b,staged,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,12.707742083000994,433,494,927
nvbench2:dev:144,qwen3:14b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,11.136242624999795,435,431,866
nvbench2:dev:149,qwen3:14b,staged,point,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16.10670120800023,490,623,1113
nvbench2:dev:157,qwen3:14b,staged,point,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.517768040999727,485,680,1165
nvbench2:dev:158,qwen3:14b,staged,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.366345708000154,498,551,1049
nvbench2:dev:165,qwen3:14b,staged,line,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,15.740726583999276,454,612,1066
nvbench2:dev:167,qwen3:14b,staged,bar,5,1,0.0,0.0,0.2,0.2,0.2,0,0,1,1,1,15.907549249999647,409,622,1031
nvbench2:dev:176,qwen3:14b,staged,line,5,1,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,13.085776166999494,402,508,910
nvbench2:dev:182,qwen3:14b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.68265649999921,506,762,1268
nvbench2:dev:188,qwen3:14b,staged,rect,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,15.306637958001374,397,596,993
nvbench2:dev:191,qwen3:14b,staged,rect,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,13.159478916000808,396,511,907
nvbench2:dev:203,qwen3:14b,staged,bar+line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.144420083001023,505,858,1363
nvbench2:dev:214,qwen3:14b,staged,rect,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.613990374999048,489,681,1170
nvbench2:dev:223,qwen3:14b,staged,boxplot,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,12.609187166999618,491,481,972
nvbench2:dev:228,qwen3:14b,staged,rect,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24.9965416670002,514,976,1490
nvbench2:dev:232,qwen3:14b,staged,arc,2,3,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,17.76021391699942,497,692,1189
nvbench2:dev:245,qwen3:14b,staged,line,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.735009541998807,610,680,1290
nvbench2:dev:252,qwen3:14b,staged,rect,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.092854833999809,381,602,983
nvbench2:dev:253,qwen3:14b,staged,arc+bar+line,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,11.720653832999233,391,465,856
nvbench2:dev:255,qwen3:14b,staged,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,13.135344457999963,404,522,926
nvbench2:dev:256,qwen3:14b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.736224083000707,411,631,1042
nvbench2:dev:259,qwen3:14b,staged,point,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,11.213472041999921,541,432,973
nvbench2:dev:278,qwen3:14b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,13.303431250000358,478,526,1004
nvbench2:dev:283,qwen3:14b,staged,rect,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26.81035950000114,665,1058,1723
nvbench2:dev:286,qwen3:14b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,13.891523791999134,654,531,1185
nvbench2:dev:292,qwen3:14b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.324384124998687,686,795,1481
nvbench2:dev:296,qwen3:14b,staged,bar,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,17.16531258299983,655,671,1326
nvbench2:dev:298,qwen3:14b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.225828834001732,658,548,1206
nvbench2:dev:300,qwen3:14b,staged,arc,2,5,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,20.382278666000275,649,801,1450
nvbench2:dev:302,qwen3:14b,staged,rect,3,2,0.0,0.0,0.0,0.6666666666666666,0.0,0,0,0,2,0,15.690102500000648,463,631,1094
nvbench2:dev:307,qwen3:14b,staged,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.892304334000073,481,762,1243
nvbench2:dev:314,qwen3:14b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,13.116955082999993,500,518,1018
